,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color,ex_showroom_price
15679,12995,2006,chevrolet,silverado 1500,8 cylinders,107500,automatic,,full-size,truck,silver,20774
15680,5995,2004,bmw,x5,6 cylinders,162538,automatic,,mid-size,SUV,brown,10193
15681,7800,2007,honda,accord,4 cylinders,,manual,,mid-size,sedan,grey,15691
15682,6995,2010,nissan,pathfinder se,6 cylinders,93900,automatic,5N1AR1NN7AC609344,mid-size,SUV,blue,13105
15683,7200,2007,honda,accord,4 cylinders,,manual,,mid-size,sedan,blue,15495
15684,8995,2011,hyundai,sonata,4 cylinders,,automatic,,mid-size,sedan,black,13351
15685,17995,2015,mercedes-benz,benz glk 350,6 cylinders,,automatic,,mid-size,SUV,white,26287
15686,9500,2013,mini,cooper s,4 cylinders,76000,automatic,,sub-compact,hatchback,white,15107
15687,5699,2005,bmw,545i sesdan,8 cylinders,95599,automatic,,,sedan,blue,12724
15688,4499,2005,toyota,prius hybrid,4 cylinders,111240,automatic,,,hatchback,grey,9094
15689,104,2014,nissan,quest,,,automatic,JN8AE2KP4E9106020,,,,8883
15690,289,2014,ford,expedition el,,,automatic,1FMJK1J55EEF44790,,,,7465
15691,5500,1931,ford,,8 cylinders,,automatic,,mid-size,convertible,grey,9735
15692,14995,2014,cadillac,srx,,56684,automatic,3GYFNCE3XES682329,,SUV,white,21670
15693,4995,2008,dodge,nitro 4x4,6 cylinders,126328,automatic,1d8gu58k78w102055,mid-size,SUV,silver,11469
15694,27995,2011,ford,f350,,80000,automatic,,,,,34885
15695,25995,2008,ram,3500,,159000,manual,,,,,31329
15696,0,2010,toyota,rav4,4 cylinders,122280,automatic,JTMJF4DV9A5023216,mid-size,SUV,black,0
15697,11995,2008,ram,1500,,145000,automatic,,,,,18991
15698,3800,2007,toyota,prius,4 cylinders,229000,automatic,,full-size,sedan,blue,9711
15699,6995,2004,honda,pilot ex-l,,150000,automatic,,,,,13444
15700,17995,2009,chevrolet,silverado,,,automatic,,,,,25081
15701,9995,2013,chrysler,300,,68724,automatic,2C3CCARG3DH553452,full-size,sedan,black,17218
15702,6995,2007,nissan,armada le,6 cylinders,156500,automatic,5N1BA08CX7N715431,full-size,SUV,,13526
15703,7995,2011,bmw,x3 35i,6 cylinders,103043,automatic,5UXWX7C59BLT78596,mid-size,SUV,custom,16466
15704,3995,2007,lexus,gs 350 awd,6 cylinders,171735,automatic,JTHCE96S670004252,full-size,sedan,red,10283
15705,4995,2007,jeep,commander sport 4x4,8 cylinders,145741,automatic,1J8HG48P87C616392,full-size,SUV,silver,13952
15706,5995,2007,gmc,yukon xl sle,8 cylinders,218737,automatic,1GKFK16387J197343,full-size,SUV,red,10413
15707,0,2016,nissan,rogue,,,automatic,KNMAT2MV0GP708148,,,,0
15708,6995,1997,ram,2500,10 cylinders,170000,automatic,,full-size,pickup,black,13844
15709,17995,2013,chevrolet,express passenger,8 cylinders,72021,other,1GAZG1FA3D1179636,,van,red,24567
15710,6995,2013,cadillac,cts,,85125,automatic,1G6DE5E50D0112956,,sedan,silver,13962
15711,8490,2012,dodge,charger se,6 cylinders,120260,automatic,,full-size,sedan,white,15089
15712,4490,2013,dodge,dart se,4 cylinders,113519,automatic,,compact,sedan,silver,9363
15713,2000,2007,chevrolet,equinox ls,,,automatic,,,,,10193
15714,5999,2004,ford,f-150 fx4 supercrew 4wd,8 cylinders,185500,automatic,1FTPW14524KA67637,full-size,truck,black,10950
15715,5490,2010,mazda,3 i sport,4 cylinders,87637,automatic,JM1BL1SF8A1180685,compact,sedan,black,13556
15716,6990,2013,ford,edge se,6 cylinders,135820,automatic,,mid-size,SUV,white,13127
15717,4790,2011,ford,taurus sel,6 cylinders,151059,automatic,,full-size,sedan,black,9201
15718,7490,2010,chevrolet,travers,6 cylinders,136844,automatic,,full-size,SUV,white,13392
15719,8490,2012,chevrolet,travers ls,6 cylinders,119137,automatic,,full-size,SUV,white,13677
15720,8990,2011,ford,explorer limited 4wd,6 cylinders,161688,automatic,1FMHK8F8XBGA45784,full-size,SUV,,15867
15721,4990,2012,,Suzaki Kizashi S,4 cylinders,134621,automatic,JS2RF9A17C6100475,mid-size,sedan,red,10686
15722,5490,2010,nissan,rogue s,4 cylinders,141455,automatic,JN8AS5MV9AW128791,mid-size,SUV,red,11507
15723,0,2015,jeep,grand cherokee,6 cylinders,82994,automatic,,mid-size,SUV,black,0
15724,6995,2012,ford,focus,,0,automatic,1FAHP3H2XCL281724,,sedan,,11893
15725,4995,2008,mazda,mazda6,,0,automatic,1YVHP80C085M42213,,sedan,,10550
15726,10500,2011,ford,taurus,,100377,automatic,1FAHP2KT3BG104869,,sedan,,15740
15727,24500,2016,chevrolet,impala ltz sedan 4d,6 cylinders,18513,automatic,2G1145S38G9196369,,sedan,white,29213
15728,21500,2018,toyota,sienna le minivan 4d,6 cylinders,42202,automatic,5TDKZ3DCXJS905641,,mini-van,red,30332
15729,24800,2018,ford,mustang gt premium,8 cylinders,40949,automatic,1FATP8FF6J5136484,,other,silver,32621
15730,27000,2016,gmc,canyon crew cab sle pickup,,5749,other,1GTG5CEA2G1383169,,pickup,red,33011
15731,0,2012,chevrolet,silverado 1500,8 cylinders,105308,automatic,3GCPKSE78CG225194,mid-size,truck,silver,0
15732,4990,2007,dodge,nitro slt 4x4,6 cylinders,132889,automatic,,mid-size,SUV,black,9908
15733,17000,2013,infiniti,g37,6 cylinders,61000,automatic,,,coupe,black,25069
15734,7000,1987,volkswagen,vanagon,4 cylinders,155000,manual,,,,grey,15070
15735,34900,2015,ford,f250 super duty,,86000,automatic,,,,,42046
15736,1800,1993,ford,ranger xlt,4 cylinders,70000,manual,,,,,8559
15737,0,2013,volkswagen,jetta,4 cylinders,67087,automatic,,compact,sedan,black,0
15738,4900,2010,hyundai,elantra,4 cylinders,104000,automatic,KMHDU4AD3AU021414,mid-size,sedan,black,9290
15739,0,2014,volkswagen,passat,4 cylinders,18141,automatic,,mid-size,sedan,grey,0
15740,5500,2009,ford,flex sel awd,6 cylinders,154944,automatic,2FMEK62C29BA00776,,SUV,blue,12445
15741,7500,2012,honda,civic,4 cylinders,156848,automatic,19XFB2F87CE063220,mid-size,sedan,blue,15026
15742,0,2018,honda,accord,4 cylinders,23042,automatic,,mid-size,sedan,brown,0
15743,1100,2001,mazda,millennia,6 cylinders,189000,automatic,,,,,5278
15744,0,2009,subaru,tribeca,6 cylinders,123002,automatic,,mid-size,SUV,white,0
15745,0,2015,jeep,wrangler unlimited,6 cylinders,41707,automatic,,mid-size,SUV,white,0
15746,0,2019,ford,f-150,6 cylinders,364,automatic,,full-size,truck,white,0
15747,0,2008,lincoln,mkx,6 cylinders,136341,automatic,,,SUV,blue,0
15748,0,2016,toyota,prius,4 cylinders,54410,automatic,,mid-size,hatchback,silver,0
15749,0,2013,mercedes-benz,c-class,4 cylinders,97642,automatic,,,sedan,black,0
15750,0,2017,volkswagen,golf,4 cylinders,35632,automatic,,compact,hatchback,grey,0
15751,7500,2010,mercedes-benz,benz c300,6 cylinders,128000,automatic,WDDGF8BB3AF481330,full-size,sedan,blue,16313
15752,0,2012,mercedes-benz,e-class,8 cylinders,55525,automatic,,,sedan,grey,0
15753,7400,2011,chevrolet,camaro,6 cylinders,123600,automatic,,sub-compact,coupe,black,13647
15754,3995,2002,lexus,es 300,6 cylinders,159281,automatic,JTHBF30G820032525,,sedan,green,8175
15755,3250,2007,dodge,durango,,174000,automatic,,,,,9599
15756,0,2019,ford,transit-350,6 cylinders,23767,automatic,,,wagon,white,0
15757,2250,2005,ford,explorer,6 cylinders,167000,automatic,,full-size,SUV,white,6487
15758,0,2018,nissan,rogue hybrid,4 cylinders,23065,automatic,,compact,SUV,grey,0
15759,3999,2006,kia,sedona ex,6 cylinders,90574,automatic,KNDMB233366051592,full-size,mini-van,blue,8016
15760,4499,2010,lincoln,mkz 4d sedan,6 cylinders,131592,automatic,3LNHL2GC3AR616682,full-size,sedan,silver,10616
15761,0,2015,chevrolet,camaro,6 cylinders,26249,automatic,,,coupe,black,0
15762,2799,2004,volvo,xc70 cross country awd,5 cylinders,171007,automatic,YV1SZ59HX41166007,full-size,wagon,blue,8371
15763,4500,2001,bmw,x5,8 cylinders,,automatic,,compact,wagon,grey,10882
15764,6200,1989,chevrolet,k5 blazer,8 cylinders,75000,automatic,,full-size,SUV,black,12131
15765,0,2017,nissan,370z,6 cylinders,29864,automatic,,,coupe,black,0
15766,4995,2013,volkswagen,passat,,104545,automatic,1VWBP7A33DC099968,,sedan,blue,13411
15767,6499,2008,volvo,xc70 cross country,6 cylinders,102402,automatic,YV4BZ982381016205,full-size,,grey,11642
15768,7490,2013,nissan,juke,4 cylinders,120902,automatic,,mid-size,wagon,blue,15661
15769,7490,2011,bmw,328i,6 cylinders,144767,automatic,,compact,sedan,white,12041
15770,6690,2013,nissan,altima coupe,4 cylinders,105546,automatic,,,coupe,blue,13551
15771,6990,2013,ford,fusion se,4 cylinders,108901,automatic,,mid-size,sedan,,13764
15772,4490,2011,honda,civic,4 cylinders,151000,automatic,19XFA1F56BE037614,,sedan,blue,11351
15773,10800,1994,toyota,land cruiser,,,automatic,,,,,17139
15774,14995,2009,chevrolet,colorado,5 cylinders,52827,automatic,1GCDS13E098101255,full-size,truck,silver,22838
15775,4490,2013,mazda,2,4 cylinders,112066,automatic,,compact,wagon,red,9522
15776,5490,2006,infiniti,fx35,6 cylinders,147269,automatic,,,SUV,black,9885
15777,4990,2004,toyota,rav4,4 cylinders,135773,automatic,,compact,SUV,blue,9911
15778,12500,2003,toyota,tacoma,4 cylinders,165000,automatic,,,pickup,silver,21473
15779,5299,2006,honda,cr-v,4 cylinders,142000,automatic,1G1JA6SH6E4223711,,SUV,grey,13048
15780,0,2012,lexus,rx 450h,6 cylinders,134994,automatic,,,SUV,grey,0
15781,9995,2011,buick,enclave,,59631,automatic,5GAKRBED9BJ397289,,SUV,blue,16632
15782,3490,2007,chrysler,pt cruiser,4 cylinders,84305,automatic,,compact,wagon,white,12269
15783,3990,2012,chevrolet,impala lt,6 cylinders,126225,automatic,,full-size,sedan,silver,11020
15784,4990,2010,volkswagen,routan s,6 cylinders,137358,automatic,2V4RW4D11AR268195,full-size,mini-van,grey,11763
15785,4490,2008,,scion tc coupe,4 cylinders,133889,manual,,,coupe,grey,13139
15786,0,2017,kia,sportage,4 cylinders,29691,automatic,,compact,SUV,red,0
15787,7990,2006,,hummer h3,5 cylinders,163526,automatic,,,SUV,black,14722
15788,7990,2011,gmc,acadia slt,6 cylinders,117388,automatic,,full-size,SUV,brown,15650
15789,3990,2005,ford,f-150,8 cylinders,225175,automatic,,,pickup,white,12093
15790,5995,2011,hyundai,veracruz gls,6 cylinders,151109,automatic,KM8NU4CC7BU142716,full-size,SUV,white,14971
15791,13900,1996,chevrolet,corvette,8 cylinders,39700,automatic,1G1YY22P0T5111228,,,silver,21521
15792,4995,2006,dodge,dakota,,255220,automatic,1D7HW58N56S589712,,pickup,red,9485
15793,8995,2015,hyundai,elantra,,44969,automatic,5NPDH4AE5FH621760,,other,silver,15591
15794,8990,2015,toyota,corolla,4 cylinders,93984,automatic,,compact,sedan,silver,15027
15795,8995,2015,hyundai,elantra,,44969,automatic,5NPDH4AE5FH621760,,other,silver,13736
15796,2750,2007,nissan,versa,4 cylinders,166000,automatic,3N1BC13E47L377301,,hatchback,silver,11391
15797,2100,1999,ford,crown vic,8 cylinders,139000,automatic,,full-size,sedan,silver,10839
15798,5890,2008,toyota,rav4,4 cylinders,142000,automatic,JTMBD32V386073606,,SUV,grey,12358
15799,3800,1961,buick,skylark 2dr coupe,8 cylinders,98000,automatic,,compact,coupe,white,9768
15800,6499,2012,jeep,patriot latitude 4wd,4 cylinders,107996,automatic,,,SUV,red,14865
15801,5499,2009,nissan,murano,6 cylinders,149405,automatic,,,SUV,white,13240
15802,9600,2017,chevrolet,spark,4 cylinders,67000,automatic,,compact,hatchback,blue,16796
15803,2500,2012,volkswagen,eos,,,automatic,,,,,10247
15804,0,2019,ford,transit 350,6 cylinders,8103,automatic,,,van,black,0
15805,28500,2016,chevrolet,silverado 1500 double,8 cylinders,17097,automatic,1GCVKREC2GZ316917,,pickup,black,33674
15806,26200,2016,bmw,4 series 435i gran coupe 4d,,38059,automatic,WBA4B1C54GG242331,,coupe,black,33896
15807,16700,2016,gmc,terrain slt sport utility 4d,,65007,other,2GKALPEK9G6292235,,other,,20917
15808,13100,2015,honda,civic lx coupe 2d,,74434,automatic,2HGFG3B52FH512400,,coupe,,21570
15809,0,2018,ford,f-350,8 cylinders,40054,automatic,,full-size,truck,grey,0
15810,14000,2013,ford,f-150,,,automatic,,,,,18060
15811,0,2017,ford,edge,6 cylinders,71040,automatic,,mid-size,SUV,silver,0
15812,0,2017,ford,fusion,4 cylinders,66842,automatic,,mid-size,sedan,red,0
15813,0,2005,buick,century,6 cylinders,97800,automatic,,,sedan,white,0
15814,0,2015,audi,a8,8 cylinders,69093,automatic,,,sedan,white,0
15815,0,2014,bmw,750,8 cylinders,47678,automatic,,,sedan,grey,0
15816,0,2015,chevrolet,silverado 2500hd,8 cylinders,127862,automatic,,full-size,truck,grey,0
15817,19995,2019,kia,sorento,6 cylinders,40140,automatic,5XYPGDA55KG488855,full-size,SUV,silver,28121
15818,13995,2018,nissan,sentra,4 cylinders,22639,automatic,3N1AB7AP6JY215539,,sedan,white,18223
15819,22998,2014,chevrolet,express commercial cutaway,8 cylinders,147000,automatic,1GB0G2CA8E1150942,full-size,,white,29981
15820,27998,2015,ford,super duty f-350 drw,8 cylinders,154875,automatic,1FD8X3H62FEB45153,full-size,pickup,white,34281
15821,24998,2011,ford,super duty f-350 srw,8 cylinders,134732,automatic,1FT7X3B63BEB26632,full-size,,white,29326
15822,44998,2011,ford,super duty f-550 drw,8 cylinders,180188,automatic,1FDUF5GT1BEC03123,,pickup,white,50438
15823,27998,2014,ford,super duty f-350 drw,8 cylinders,170210,automatic,1FD8X3H68EEA37618,,pickup,white,32399
15824,44998,2013,ford,super duty f-550 drw,8 cylinders,177369,automatic,1FDUF5GT2DEB86528,full-size,pickup,white,53151
15825,2995,2002,hyundai,sonata,,113170,automatic,KMHWF35HX2A583372,,sedan,,9216
15826,0,2009,nissan,titan,8 cylinders,141833,automatic,,full-size,truck,white,0
15827,0,2016,ram,3500,6 cylinders,9363,automatic,,full-size,truck,silver,0
15828,4995,2006,volvo,xc90,,161367,automatic,YV4CZ592161304958,mid-size,SUV,,13128
15829,5900,2007,bmw,750 i,6 cylinders,132112,automatic,,,,,12393
15830,0,2015,tesla,model s,,46255,automatic,,,sedan,blue,0
15831,3995,2006,saturn,ion,,134390,automatic,1G8AN15F26Z207576,compact,coupe,,12525
15832,0,2015,volkswagen,touareg,6 cylinders,52494,automatic,,,SUV,grey,0
15833,0,2015,jeep,cherokee,,,automatic,1C4PJMCS1FW587511,,,,0
15834,70,2016,honda,cr-v,,,automatic,5J6RM4H99GL025021,,,,8571
15835,1500,1953,chevrolet,1953 6400,6 cylinders,80000,manual,53B003438,full-size,pickup,blue,9636
15836,4500,2001,ram,1500,,,automatic,,,,,9913
15837,294,2016,chrysler,300,,,automatic,2C3CCARG1GH329312,,,,7909
15838,15995,2012,ford,e-series cargo van,8 cylinders,113271,other,1FTNE1EW9CDB28826,,van,white,24808
15839,7995,2016,nissan,versa,,21503,automatic,3N1CN7AP4GL893809,compact,sedan,,14496
15840,3500,1998,ford,f-150,8 cylinders,170000,automatic,,full-size,pickup,white,11755
15841,15993,2010,ford,f-150,8 cylinders,169018,automatic,,,,,23200
15842,23000,1957,chevrolet,210 post,6 cylinders,,manual,,,sedan,custom,27767
15843,12546,2014,kia,sorento,4 cylinders,101187,automatic,,,,,17230
15844,10989,1993,ford,mustang gt convertible,8 cylinders,62739,automatic,,,,white,17937
15845,3490,1988,honda,accord,4 cylinders,106542,manual,,,,,10139
15846,42900,2016,chevrolet,silverado,,78000,automatic,1GC1KWE8XGF160717,,pickup,white,48692
15847,26600,2017,gmc,sierra,,74000,automatic,1GTV2LEC6HZ328115,,pickup,white,33428
15848,27900,2015,toyota,tundra,,122400,automatic,5TFDW5F17FX483175,,pickup,white,34185
15849,5500,1969,chevrolet,camaro,6 cylinders,,automatic,1236795244xx,,coupe,custom,11058
15850,9995,2016,nissan,altima 2.5 sr,4 cylinders,23500,automatic,1N4AL3AP2GN367073,full-size,sedan,red,14909
15851,0,2012,ford,expedition,8 cylinders,105319,automatic,1FMJU1J58CEF20202,full-size,SUV,grey,0
15852,26000,2016,mercedes-benz,e-class e 350,6 cylinders,24775,automatic,WDDHF5KB4GB304398,,sedan,silver,31405
15853,16700,2017,buick,encore preferred sport,,20892,automatic,KL4CJASB0HB188186,,other,,22724
15854,14500,2016,hyundai,veloster coupe 3d,,22752,automatic,KMHTC6AD9GU261280,,coupe,white,19707
15855,27900,2019,ram,1500 classic crew cab lone,8 cylinders,21655,other,1C6RR6TT5KS600422,,pickup,white,35739
15856,2450,2003,mazda,6,6 cylinders,190000,manual,,compact,coupe,grey,10237
15857,2500,1969,,triumph tr6,6 cylinders,,manual,,compact,convertible,green,9760
15858,800,2006,ford,escape,6 cylinders,137060,automatic,,,SUV,grey,7809
15859,4000,1979,ford,f-150,8 cylinders,15000,automatic,,full-size,truck,green,9228
15860,7995,2015,volkswagen,passat sdn,4 cylinders,66166,automatic,1VWAT7A3XFC005515,full-size,sedan,silver,16200
15861,4000,1998,chevrolet,astro van,6 cylinders,,automatic,,,,,12081
15862,14995,2015,mercedes-benz,benz glk350 4matic,6 cylinders,75193,automatic,WDCGG8JB7FG399217,full-size,SUV,black,19124
15863,7995,2016,nissan,versa note sl,4 cylinders,72775,automatic,3N1CE2CP3GL373083,compact,hatchback,black,13587
15864,6995,2007,nissan,armada le,6 cylinders,156500,automatic,5N1BA08CX7N715431,full-size,SUV,,11946
15865,38995,2016,ford,super duty f-550 drw,8 cylinders,108285,other,1FD0W5GT4GEA19297,,truck,white,45788
15866,42995,2018,chevrolet,silverado 2500hd,8 cylinders,33010,automatic,1GC1KVEY0JF196269,,truck,white,47316
15867,4995,2003,ford,explorer,,168663,automatic,1FMDU75K03ZB42661,,SUV,black,12909
15868,8200,2013,hyundai,elantra,,117225,automatic,,,sedan,grey,15956
15869,19999,2006,ford,f-250,,,automatic,,,,,26518
15870,29500,2014,rover,evoque,,65346,automatic,,,SUV,white,36809
15871,6995,2008,nissan,rogue,,129646,automatic,JN8AS58T48W007153,mid-size,SUV,white,15834
15872,6995,2011,ford,taurus sel,6 cylinders,133000,automatic,1fahp2ewxbg174276,,sedan,blue,13928
15873,0,2014,chevrolet,silverado 1500,8 cylinders,66633,automatic,3GCUKREC8EG326697,mid-size,truck,black,0
15874,3650,2006,nissan,maxima 3.5 sl,6 cylinders,149011,automatic,,mid-size,sedan,grey,7976
15875,1995,2007,ford,taurus,6 cylinders,145000,automatic,,mid-size,sedan,,10024
15876,1995,2003,buick,lesabre,6 cylinders,212047,automatic,,mid-size,sedan,,7428
15877,2250,2003,honda,odyssey ex,6 cylinders,169000,automatic,,mid-size,mini-van,silver,9627
15878,1217,1995,mazda,mx6,6 cylinders,263000,manual,,compact,sedan,,8353
15879,2750,2007,dodge,caliber sxt,4 cylinders,173000,manual,,compact,sedan,silver,8294
15880,18495,2012,chevrolet,silverado 1500,8 cylinders,,automatic,,full-size,pickup,black,27268
15881,0,2013,cadillac,escalade,8 cylinders,87688,automatic,1GYS4BEFXDR111589,full-size,SUV,red,0
15882,1300,2000,cadillac,deville,8 cylinders,158,automatic,,full-size,,white,10293
15883,3995,2002,jeep,grand cherokee,,150540,automatic,1J4GW48N22C175415,,SUV,,9050
15884,0,2016,jeep,cherokee,,,automatic,1C4PJLCB7GW242818,,,,0
15885,294,2018,dodge,charger,,,automatic,2C3CDXCT9JH260804,,,,4855
15886,0,2016,nissan,rogue,,,automatic,5N1AT2MT7GC774536,,,,0
15887,3800,2008,chevrolet,silverado,,,automatic,,,,,10121
15888,4995,2005,cadillac,srx,,136691,automatic,1GYEE63A950155114,,wagon,,12817
15889,0,2019,ram,2500,,7755,automatic,3C6UR5DL1KG557126,,,black,0
15890,0,2012,ford,mustang,6 cylinders,51714,manual,1ZVBP8AM7C5264633,sub-compact,coupe,black,0
15891,21995,1997,,97 F-150 XLT 4x4,8 cylinders,14796,automatic,,full-size,pickup,grey,28359
15892,17500,2015,ford,mustang v6 convertible 2d,6 cylinders,67634,automatic,1FATP8EM8F5330604,,other,red,26104
15893,25500,2014,bmw,5 series 535i xdrive sedan,,62553,automatic,WBA5B3C57ED532366,,sedan,black,29540
15894,21000,2017,nissan,murano sv sport utility,6 cylinders,26792,automatic,5N1AZ2MGXHN162712,,other,black,26564
15895,35200,2017,ford,f150 supercrew cab xl,6 cylinders,41390,automatic,1FTFW1EG5HFA35369,,pickup,silver,42537
15896,4000,2005,lincoln,ls,8 cylinders,137000,automatic,,mid-size,sedan,custom,12470
15897,33389,2017,mercedes-benz,e300 luxury 4matic,,40120,automatic,WDDZF4KB2HA221851,,,,40239
15898,23800,2017,mercedes-benz,gla250,,29000,automatic,WDCTG4EB3HJ312324,,,,28334
15899,2500,2007,volkswagen,passat,,189000,automatic,,,,,6730
15900,30995,2014,chevrolet,silverado 2500hd,8 cylinders,,automatic,,full-size,pickup,white,39534
15901,30995,2014,chevrolet,silverado 2500hd,8 cylinders,,automatic,,full-size,pickup,white,37371
15902,31995,2013,ram,2500,8 cylinders,,automatic,,full-size,pickup,white,39648
15903,22000,1959,,1959 El Camino,8 cylinders,92000,manual,,,,,30787
15904,32995,2014,ford,f250 superduty,8 cylinders,,automatic,,full-size,pickup,silver,37588
15905,29495,2015,chevrolet,silverado 1500,8 cylinders,,automatic,,full-size,pickup,grey,33870
15906,24995,2015,chevrolet,silverado 1500,8 cylinders,,automatic,,full-size,pickup,silver,33297
15907,25995,2012,toyota,tundra platinum,8 cylinders,95000,automatic,,full-size,pickup,silver,31859
15908,22995,2011,chevrolet,silverado 2500hd,8 cylinders,,automatic,,full-size,pickup,grey,29327
15909,23495,2013,ford,f150 platinum,8 cylinders,,automatic,,full-size,pickup,black,32092
